state,statehouse_district_number,full_name,first,middle,surname,suffix,party_code,incumbent_status,withdrew_status,disqualified_status,notes,district_name,county_name,county,count,predicted_gender,gender_prob,party,pred.whi,pred.bla,pred.his,pred.asi,pred.oth,avg_white,avg_black,avg_his,avg_asi,avg_other,predicted_race,race_binary
MI,100,Tom Kunse,Tom,NA,Kunse,NA,100,1,0,0,NA,State House District 100,Osceola,133,841896,male,0.99,1,0.7411505873981514,0.02678029034240062,0.008969306670168318,0.008211273474565942,0.21488854211471373,0.7411505873981514,0.02678029034240062,0.008969306670168318,0.008211273474565942,0.21488854211471373,White,White
MI,100,Tracy Ruell,Tracy,NA,Ruell,NA,200,0,0,0,NA,State House District 100,Osceola,133,71343,female,0.94,2,0.9418206421700985,0.0011546064220401516,6.873041509942447e-4,0,0.05633744725686704,0.9418206421700985,0.0011546064220401516,6.873041509942447e-4,0,0.05633744725686704,White,White
MI,100,Jamie McClendon,Jamie,NA,McClendon,NA,200,0,0,0,NA,State House District 100,Osceola,133,107043,male,0.66,2,0.7541144428216476,0.04705123577818495,0.0040989074754675305,2.8949372554634467e-4,0.19444592019915358,0.7541144428216476,0.04705123577818495,0.0040989074754675305,2.8949372554634467e-4,0.19444592019915358,White,White
MI,101,Joseph D Fox,Joseph,D,Fox,NA,100,1,0,0,NA,State House District 101,Newaygo,123,790654,male,0.99,1,0.9719712898432252,0.0022587067118287345,9.923736229411593e-4,7.770726007958937e-5,0.024699922561925342,0.9719712898432252,0.0022587067118287345,9.923736229411593e-4,7.770726007958937e-5,0.024699922561925342,White,White
MI,101,Brandon Scott McDonald,Brandon,Scott,McDonald,NA,100,0,0,0,NA,State House District 101,Newaygo,123,350589,male,1,1,0.9789339594400558,0.0018558995326761602,2.257727653616778e-4,1.366641050673255e-5,0.018970701851399603,0.9789339594400558,0.0018558995326761602,2.257727653616778e-4,1.366641050673255e-5,0.018970701851399603,White,White
MI,101,Christopher R Crain,Christopher,R,Crain,NA,200,0,0,0,NA,State House District 101,Newaygo,123,661299,male,1,2,0.9703740682427082,0.0023250775334914572,0.0017736506882204258,8.124040718369841e-5,0.025445963128396212,0.9703740682427082,0.0023250775334914572,0.0017736506882204258,8.124040718369841e-5,0.025445963128396212,White,White
MI,102,Curt VanderWall,Curt,NA,VanderWall,NA,100,1,0,0,NA,State House District 102,Oceana,127,25901,male,1,1,0.972247999998241,5.363291714196725e-5,0.0022449682858480817,1.7877971041212057e-4,0.02527461908835688,0.972247999998241,5.363291714196725e-5,0.0022449682858480817,1.7877971041212057e-4,0.02527461908835688,White,White
MI,102,Kathy Pelleran-Mahoney,Kathy,NA,Pelleran-Mahoney,NA,200,0,0,0,NA,State House District 102,Oceana,127,369756,female,1,2,0.955876812090369,0.001501057112629581,0.013471681566745355,6.122039069264138e-4,0.028538245323329586,0.955876812090369,0.001501057112629581,0.013471681566745355,6.122039069264138e-4,0.028538245323329586,White,White
MI,103,Betsy Coffia,Betsy,NA,Coffia,NA,200,1,0,0,NA,State House District 103,Leelanau,089,53430,female,1,2,0.7601246574915502,0.003209104097329332,0.14296066166571936,0.0018702823843692758,0.09183529436103187,0.7601246574915502,0.003209104097329332,0.14296066166571936,0.0018702823843692758,0.09183529436103187,White,White
MI,103,Tripp Garcia,Tripp,NA,Garcia,NA,100,0,0,0,NA,State House District 103,Leelanau,089,2310,male,1,1,0.5138429745107799,2.4604751942886624e-4,0,0.024506559254684916,0.4614044187151064,0.5138429745107799,2.4604751942886624e-4,0,0.024506559254684916,0.4614044187151064,White,White
MI,103,Katie Kniss,Katie,NA,Kniss,NA,100,0,0,0,NA,State House District 103,Leelanau,089,327142,female,1,1,0.9467430228605219,1.1205327578986713e-4,0.003961006122373292,0.001319621836316763,0.04786429590499818,0.9467430228605219,1.1205327578986713e-4,0.003961006122373292,0.001319621836316763,0.04786429590499818,White,White
MI,103,Lisa Trombley,Lisa,NA,Trombley,NA,100,0,0,0,NA,State House District 103,Leelanau,089,990101,female,1,1,0.8673822557064591,5.9470812534809914e-5,0.002961526549487505,8.267309103856402e-4,0.1287700160211329,0.8673822557064591,5.9470812534809914e-5,0.002961526549487505,8.267309103856402e-4,0.1287700160211329,White,White
MI,104,John Roth,John,NA,Roth,NA,100,1,0,0,NA,State House District 104,Benzie,019,2692560,male,1,1,0.9627247298491343,7.881370166682034e-5,0.002307794465583103,7.258765650471255e-4,0.03416278541856871,0.9627247298491343,7.881370166682034e-5,0.002307794465583103,7.258765650471255e-4,0.03416278541856871,White,White
MI,104,Owen J Suhy,Owen,J,Suhy,NA,100,0,0,0,NA,State House District 104,Benzie,019,64138,male,0.99,1,0.9997197087193257,0,2.802912806743578e-4,0,0,0.9997197087193257,0,2.802912806743578e-4,0,0,White,White
MI,104,Larry Knight,Larry,NA,Knight,NA,200,0,0,0,NA,State House District 104,Benzie,019,299788,male,1,2,0.9039187796680402,0.01298174744410312,0.0013851242790974758,2.0919470787144126e-4,0.08150515390088763,0.9039187796680402,0.01298174744410312,0.0013851242790974758,2.0919470787144126e-4,0.08150515390088763,White,White
MI,104,Randy Bishop,Randy,NA,Bishop,NA,200,0,1,0,NA,State House District 104,Benzie,019,223897,male,0.99,2,0.925834333532633,0.0031863738300885475,0.004469991561902099,6.764903852916103e-4,0.06583281069008469,0.925834333532633,0.0031863738300885475,0.004469991561902099,6.764903852916103e-4,0.06583281069008469,White,White
MI,104,Tyler Lautern,Tyler,NA,Lautern,NA,300,0,0,0,Liberatrian Party,State House District 104,Benzie,019,216488,male,0.99,0,0.8419747657134786,0.006420187225440022,0.008931219263378778,0.0015080428635181825,0.1411657849341844,0.8419747657134786,0.006420187225440022,0.008931219263378778,0.0015080428635181825,0.1411657849341844,White,White
MI,104,Cathy Albro,Cathy,NA,Albro,NA,300,0,0,0,Independent,State House District 104,Benzie,019,262158,female,1,0,0.9583770526062168,0.0012996659243924976,0.0015544425897637184,5.101474216854493e-4,0.03825869145794158,0.9583770526062168,0.0012996659243924976,0.0015544425897637184,5.101474216854493e-4,0.03825869145794158,White,White
MI,105,Ken Borton,Ken,NA,Borton,NA,100,1,0,0,NA,State House District 105,Roscommon,143,337251,male,0.99,1,0.8072308790911207,6.221930902384101e-4,0.015291470424438182,0.02330815658703097,0.1535473008071718,0.8072308790911207,6.221930902384101e-4,0.015291470424438182,0.02330815658703097,0.1535473008071718,White,White
MI,105,Christian Marcus,Christian,NA,Marcus,NA,100,0,0,0,NA,State House District 105,Roscommon,143,925951,male,0.99,1,0.713695209464067,0.0037338982822896637,0.12194656153136281,0.0023172468504861063,0.1583070838717944,0.713695209464067,0.0037338982822896637,0.12194656153136281,0.0023172468504861063,0.1583070838717944,White,White
MI,105,James Wojey,James,NA,Wojey,NA,200,0,0,0,NA,State House District 105,Roscommon,143,1458986,male,1,2,0.9050811698338892,0.008437536816504701,0.004099196341161295,9.059964299719214e-4,0.08147610057847282,0.9050811698338892,0.008437536816504701,0.004099196341161295,9.059964299719214e-4,0.08147610057847282,White,White
MI,106,Cam Cavitt,Cam,NA,Cavitt,NA,100,1,0,0,NA,State House District 106,Presque Isle,141,10225,male,0.63,1,0.4060469906149014,0.0023746567663187022,7.078104052824591e-4,0.07862302218292884,0.5122475200305686,0.4060469906149014,0.0023746567663187022,7.078104052824591e-4,0.07862302218292884,0.5122475200305686,Other,Non-White
MI,106,Todd J Smalenberg,Todd,J,Smalenberg,NA,100,0,0,0,NA,State House District 106,Presque Isle,141,179593,male,1,1,0.9838937670856746,9.503869306881719e-4,1.0428526910771218e-4,4.153518487258741e-5,0.015010025529656905,0.9838937670856746,9.503869306881719e-4,1.0428526910771218e-4,4.153518487258741e-5,0.015010025529656905,White,White
MI,106,Mary Lucille Hamilton,Mary,Lucille,Hamilton,NA,200,0,0,0,NA,State House District 106,Presque Isle,141,1353810,female,0.99,2,0.9890363486208746,0.0020636670393743384,2.8217061745640123e-5,1.082727406838783e-5,0.008860940003937048,0.9890363486208746,0.0020636670393743384,2.8217061745640123e-5,1.082727406838783e-5,0.008860940003937048,White,White
MI,106,Trina Borenstein,Trina,NA,Borenstein,NA,200,0,0,0,NA,State House District 106,Presque Isle,141,27325,female,1,2,0.9331279602709619,2.378629074858997e-4,0.006061226579490752,0.0015542472800090937,0.05901870296205234,0.9331279602709619,2.378629074858997e-4,0.006061226579490752,0.0015542472800090937,0.05901870296205234,White,White
MI,107,Neil Friske,Neil,NA,Friske,NA,100,1,0,0,NA,State House District 107,Mackinac,097,206722,male,1,1,0.7733731030086324,3.7612332573382975e-5,0.0012118232978386141,7.704894744756804e-4,0.2246069718864799,0.7733731030086324,3.7612332573382975e-5,0.0012118232978386141,7.704894744756804e-4,0.2246069718864799,White,White
MI,107,Jackson Emery Ingalls,Jackson,Emery,Ingalls,NA,100,0,1,0,NA,State House District 107,Mackinac,097,88360,male,0.99,1,0.9612396147765518,4.726279015841044e-5,3.198703204476399e-5,1.4078884646024739e-5,0.03866705651659887,0.9612396147765518,4.726279015841044e-5,3.198703204476399e-5,1.4078884646024739e-5,0.03866705651659887,White,White
MI,107,Parker Fairbairn,Parker,NA,Fairbairn,NA,100,0,0,0,NA,State House District 107,Mackinac,097,6354,male,0.91,1,0.7457427672850508,1.7317681128006034e-4,7.610050259252209e-4,1.3846998215908288e-4,0.2531845808955847,0.7457427672850508,1.7317681128006034e-4,7.610050259252209e-4,1.3846998215908288e-4,0.2531845808955847,White,White
MI,107,Jodi Decker,Jodi,NA,Decker,NA,200,0,0,0,NA,State House District 107,Mackinac,097,58753,female,0.99,2,0.8145631790324825,5.71988739680212e-5,5.337276975876534e-4,1.6646406597134125e-4,0.1846794303299904,0.8145631790324825,5.71988739680212e-5,5.337276975876534e-4,1.6646406597134125e-4,0.1846794303299904,White,White
MI,108,Dave Prestin,Dave,NA,Prestin,NA,100,1,0,0,NA,State House District 108,Delta,041,515066,male,1,1,0.7435108274814058,0,0.001145651281433961,0.004983656596138433,0.2503598646410217,0.7435108274814058,0,0.001145651281433961,0.004983656596138433,0.2503598646410217,White,White
MI,108,Christiana Reynolds,Christiana,NA,Reynolds,NA,200,0,0,0,NA,State House District 108,Delta,041,22952,female,0.99,2,0.5977371027897531,0.008894042305258119,0.004087858216432115,0.0018483188173963896,0.38743267787116026,0.5977371027897531,0.008894042305258119,0.004087858216432115,0.0018483188173963896,0.38743267787116026,White,White
MI,108,Kayla Wikstrom,Kayla,NA,Wikstrom,NA,300,0,0,0,Libertarian Party,State House District 108,Delta,041,125222,female,1,0,0.803203440528733,1.439541623680875e-4,0.003782445490492487,9.272678612207245e-4,0.1919428919571856,0.803203440528733,1.439541623680875e-4,0.003782445490492487,9.272678612207245e-4,0.1919428919571856,White,White
MI,109,Jenn Hill,Jenn,NA,Hill,NA,200,1,0,0,NA,State House District 109,Alger,003,39556,female,0.99,2,0.9640810415553307,0.011005456261547497,0.017051057989614295,0.00786244419350763,0,0.9640810415553307,0.011005456261547497,0.017051057989614295,0.00786244419350763,0,White,White
MI,109,Randy Girard,Randy,NA,Girard,NA,200,0,0,0,NA,State House District 109,Alger,003,223897,male,0.99,2,0.8694183438597859,0.015171314584232319,0.0033774608109630928,3.854412888541376e-4,0.11164743945616444,0.8694183438597859,0.015171314584232319,0.0033774608109630928,3.854412888541376e-4,0.11164743945616444,White,White
MI,109,Margaret Brumm,Margaret,NA,Brumm,NA,200,0,0,0,NA,State House District 109,Alger,003,265155,female,1,2,0.9191126542631056,0.0020860406185213543,5.669185184334266e-4,1.9686343350901062e-4,0.07803752316643053,0.9191126542631056,0.0020860406185213543,5.669185184334266e-4,1.9686343350901062e-4,0.07803752316643053,White,White
MI,109,Karl Bohnak,Karl,NA,Bohnak,NA,100,0,0,0,NA,State House District 109,Alger,003,158273,male,0.99,1,0.5655012023820417,0.1969108949717932,0.005450807906046358,9.366939301802211e-4,0.2312004008099385,0.5655012023820417,0.1969108949717932,0.005450807906046358,9.366939301802211e-4,0.2312004008099385,White,White
MI,109,Burt Mason,Burt,NA,Mason,NA,100,0,0,0,NA,State House District 109,Alger,003,6232,male,0.99,1,0.70710225209272,0.1163332851743701,0.0015452617931672728,7.113499596248527e-4,0.17430785098011772,0.70710225209272,0.1163332851743701,0.0015452617931672728,7.113499596248527e-4,0.17430785098011772,White,White
MI,109,Melody Wagner,Melody,NA,Wagner,NA,100,0,0,0,NA,State House District 109,Alger,003,69001,female,0.99,1,0.8531791146436303,0.018905244535223954,0.0034064354499384786,8.315328291007755e-4,0.1236776725421065,0.8531791146436303,0.018905244535223954,0.0034064354499384786,8.315328291007755e-4,0.1236776725421065,White,White
MI,109,George Meister,George,NA,Meister,NA,100,0,1,0,NA,State House District 109,Alger,003,673079,male,0.99,1,0.9096573859383641,0.001611611861773629,0.003097276783103678,3.9185097787205786e-4,0.0852418744388866,0.9096573859383641,0.001611611861773629,0.003097276783103678,3.9185097787205786e-4,0.0852418744388866,White,White
MI,110,Gregory J Markkanen,Gregory,J,Markkanen,NA,100,1,0,0,NA,State House District 110,Keweenaw,083,204650,male,1,1,0.976947130740676,0.0035357331214007056,4.4407735119137543e-4,0,0.019073058786731958,0.976947130740676,0.0035357331214007056,4.4407735119137543e-4,0,0.019073058786731958,White,White
MI,110,Kim S Corcoran,Kim,S,Corcoran,NA,200,0,0,0,NA,State House District 110,Keweenaw,083,196245,female,0.75,2,0.9833844545461706,3.0157104816313062e-5,5.2682499489118125e-5,0,0.01653270584952389,0.9833844545461706,3.0157104816313062e-5,5.2682499489118125e-5,0,0.01653270584952389,White,White
GA,1,John B Zibluk,John,B,Zibluk,NA,200,0,0,0,NA,State House District 1,Walker,295,2692560,male,1,2,0.9511594845358518,0.028798221579191072,6.946305004061862e-4,2.5812264344227966e-4,0.019089540741108777,0.9511594845358518,0.028798221579191072,6.946305004061862e-4,2.5812264344227966e-4,0.019089540741108777,White,White
GA,1,Mike Cameron,Mike,NA,Cameron,NA,100,1,0,0,NA,State House District 1,Walker,295,1145946,male,1,1,0.6860850071537552,0.07609362829893648,0.024730773698626828,0.005032530634036665,0.20805806021464474,0.6860850071537552,0.07609362829893648,0.024730773698626828,0.005032530634036665,0.20805806021464474,White,White
GA,2,Steve Tarvin,Steve,NA,Tarvin,NA,100,1,0,0,NA,State House District 2,Walker,295,864950,male,1,1,0.8298199615846001,0.06673234792128147,0.01077419890236895,0.0023844824815281336,0.09028900911022128,0.8298199615846001,0.06673234792128147,0.01077419890236895,0.0023844824815281336,0.09028900911022128,White,White
GA,3,Mitchell Horner,Mitchell,NA,Horner,NA,100,1,0,0,NA,State House District 3,Catoosa,047,70749,male,0.99,1,0.9271569978286552,0.004928755562041385,0.004357083191214406,0.0015150352519437426,0.062042128166145155,0.9271569978286552,0.004928755562041385,0.004357083191214406,0.0015150352519437426,0.062042128166145155,White,White
GA,4,Kasey Carpenter,Kasey,NA,Carpenter,NA,100,1,0,0,NA,State House District 4,Whitfield,313,4917,female,0.74,1,0.8757680088580617,0.020144323109503315,0.045874547978027286,0.0018105052361023202,0.05640261481830528,0.8757680088580617,0.020144323109503315,0.045874547978027286,0.0018105052361023202,0.05640261481830528,White,White
GA,5,Matt Barton,Matt,NA,Barton,NA,100,1,0,0,NA,State House District 5,Gordon,129,484010,male,1,1,0.7855846559555139,0.007681547200064464,0.01891963629954015,0.00327578214849838,0.18453837839638323,0.7855846559555139,0.007681547200064464,0.01891963629954015,0.00327578214849838,0.18453837839638323,White,White
GA,6,Cathy Kott,Cathy,NA,Kott,NA,200,0,0,0,NA,State House District 6,Murray,213,262158,female,1,2,0.9721310306784594,5.530556277443207e-4,0.00822495899466871,4.0312307397790813e-4,0.018687831625149705,0.9721310306784594,5.530556277443207e-4,0.00822495899466871,4.0312307397790813e-4,0.018687831625149705,White,White
GA,6,Jason T. Ridley,Jason,T.,Ridley,NA,100,1,0,0,NA,State House District 6,Murray,213,786241,male,1,1,0.9242446682890973,0.01280468496203996,0.002672042509747703,3.8794574831463844e-4,0.05989065849080038,0.9242446682890973,0.01280468496203996,0.002672042509747703,3.8794574831463844e-4,0.05989065849080038,White,White
GA,7,Johnny Chastain,Johnny,NA,Chastain,NA,100,1,0,0,NA,State House District 7,Gilmer,123,225733,male,0.99,1,0.8881355699029478,8.118485114908773e-4,0.045746408079620465,0.001380756820892548,0.06392541668504817,0.8881355699029478,8.118485114908773e-4,0.045746408079620465,0.001380756820892548,0.06392541668504817,White,White
GA,8,Charlotte Sleczkowski,Charlotte,NA,Sleczkowski,NA,200,0,0,0,NA,State House District 8,Union,291,307975,female,0.99,2,0.9078713610913511,0.017947989820034767,0.008437593834234971,8.773640596155877e-4,0.06486569119476353,0.9078713610913511,0.017947989820034767,0.008437593834234971,8.773640596155877e-4,0.06486569119476353,White,White
GA,8,Dick Mills,Dick,NA,Mills,NA,100,0,0,0,NA,State House District 8,Union,291,74226,male,0.99,1,0.8679586696249775,0.002638340434488999,0.013063723542249238,0.0033684239939666023,0.11297084240431769,0.8679586696249775,0.002638340434488999,0.013063723542249238,0.0033684239939666023,0.11297084240431769,White,White
GA,8,Stan Gunter,Stan,NA,Gunter,NA,100,1,0,0,NA,State House District 8,Union,291,81520,male,0.98,1,0.9119100665184935,0.004942920141086819,7.959964135082888e-4,0.0013933746375652826,0.08095764228934611,0.9119100665184935,0.004942920141086819,7.959964135082888e-4,0.0013933746375652826,0.08095764228934611,White,White
GA,9,William S. Wade,William,S.,Wade,NA,100,1,0,0,NA,State House District 9,Lumpkin,187,915825,male,1,1,0.9670986515987346,0.009601688464776794,5.595929013238408e-4,1.129174587871608e-4,0.022627149576377566,0.9670986515987346,0.009601688464776794,5.595929013238408e-4,1.129174587871608e-4,0.022627149576377566,White,White
GA,10,Paulette Williams,Paulette,NA,Williams,NA,200,0,0,0,NA,State House District 10,Rabun,241,36602,female,1,2,0.6030063239430391,0.15691478588946473,0.022299556702921088,4.7726547424822895e-4,0.21730206799032695,0.6030063239430391,0.15691478588946473,0.022299556702921088,4.7726547424822895e-4,0.21730206799032695,White,White
GA,10,Victor Anderson,Victor,NA,Anderson,NA,100,1,0,0,NA,State House District 10,Rabun,241,914605,male,1,1,0.4648676320315399,0.01845452320086846,0.3326060804436494,0.0017850096651917387,0.1822867546587505,0.4648676320315399,0.01845452320086846,0.3326060804436494,0.0017850096651917387,0.1822867546587505,White,White
GA,11,Kayla L. Hollifield,Kayla,L.,Hollifield,NA,200,0,0,0,NA,State House District 11,Pickens,227,125222,female,1,2,0.9800406706215687,0.0017388178042694166,3.678498110727843e-4,2.8687669209364337e-5,0.01782397409387959,0.9800406706215687,0.0017388178042694166,3.678498110727843e-4,2.8687669209364337e-5,0.01782397409387959,White,White
GA,11,Rick Jasperse,Rick,NA,Jasperse,NA,100,1,0,0,NA,State House District 11,Pickens,227,319578,male,1,1,0.9233142193493283,0,0.0034578147301908956,0.0027865304781545717,0.07044143544232627,0.9233142193493283,0,0.0034578147301908956,0.0027865304781545717,0.07044143544232627,White,White
GA,12,Eddie Lumsden,Eddie,NA,Lumsden,NA,100,1,0,0,NA,State House District 12,Floyd,115,63313,male,0.98,1,0.2816589698027728,0.5865255756031879,0.06411540855360476,0.0018563476258209647,0.06584369841461356,0.2816589698027728,0.5865255756031879,0.06411540855360476,0.0018563476258209647,0.06584369841461356,Black,Non-White
GA,12,Logan Johnson,Logan,NA,Johnson,NA,200,0,0,0,NA,State House District 12,Floyd,115,29274,male,0.93,2,0.7208120263413527,0.13521365725741719,0.014067830917874873,0.001748551729612439,0.12815793375374285,0.7208120263413527,0.13521365725741719,0.014067830917874873,0.001748551729612439,0.12815793375374285,White,White
GA,13,Katie Dempsey,Katie,NA,Dempsey,NA,100,1,0,0,NA,State House District 13,Floyd,115,327142,female,1,1,0.8568513341354068,0.0630704645599275,0.014377069873654346,0.003049715926252085,0.06265141550475917,0.8568513341354068,0.0630704645599275,0.014377069873654346,0.003049715926252085,0.06265141550475917,White,White
GA,13,Kevin Aronhalt,Kevin,NA,Aronhalt,NA,200,0,0,0,NA,State House District 13,Floyd,115,1257153,male,1,2,0.9648832052093708,0.008236618272102933,0.010035596243084555,0,0.016844580275441758,0.9648832052093708,0.008236618272102933,0.010035596243084555,0,0.016844580275441758,White,White
GA,14,Mitchell L. Scoggins,Mitchell,L.,Scoggins,NA,100,1,0,0,NA,State House District 14,Bartow,015,70749,male,0.99,1,0.9451243971771277,0.035943057561181616,9.88912362541363e-4,8.289452821535937e-5,0.017860738370933996,0.9451243971771277,0.035943057561181616,9.88912362541363e-4,8.289452821535937e-5,0.017860738370933996,White,White
GA,15,Matthew Gambill,Matthew,NA,Gambill,NA,100,1,0,0,NA,State House District 15,Bartow,015,653710,male,1,1,0.8753952039086603,0.010499858121684674,0.01373922468795247,0.0023824339952474315,0.09798327928645516,0.8753952039086603,0.010499858121684674,0.01373922468795247,0.0023824339952474315,0.09798327928645516,White,White
GA,16,Trey Kelley,Trey,NA,Kelley,NA,100,1,0,0,NA,State House District 16,Polk,233,27337,male,0.99,1,0.6245689035477602,0.2443843077380029,0.004126133143931261,6.102752234755635e-4,0.12631038034683012,0.6245689035477602,0.2443843077380029,0.004126133143931261,6.102752234755635e-4,0.12631038034683012,White,White
GA,17,Martin Momtahan,Martin,NA,Momtahan,NA,100,1,0,0,NA,State House District 17,Paulding,223,1077102,male,0.99,1,0.3618306563342141,0.29510471963006185,0.213465139411985,0.0035233993496221407,0.12607608527411696,0.3618306563342141,0.29510471963006185,0.213465139411985,0.0035233993496221407,0.12607608527411696,White,White
GA,18,Tyler Paul Smith,Tyler,Paul,Smith,NA,100,1,0,0,NA,State House District 18,Haralson,143,216488,male,0.99,1,0.9789020043021214,0.004734416700466393,4.469943203904091e-5,3.36162365595488e-5,0.016285263328813658,0.9789020043021214,0.004734416700466393,4.469943203904091e-5,3.36162365595488e-5,0.016285263328813658,White,White
GA,19,Joseph Gullett,Joseph,NA,Gullett,NA,100,1,0,0,NA,State House District 19,Paulding,223,790654,male,0.99,1,0.7747861182740982,0.13363707039136694,0.01575043244489073,0.0016362079077742917,0.07419017098186978,0.7747861182740982,0.13363707039136694,0.01575043244489073,0.0016362079077742917,0.07419017098186978,White,White
GA,19,RJ Coyle,RJ,NA,Coyle,NA,200,0,0,0,NA,State House District 19,Paulding,223,28232,male,0.94,2,0.6192194615740537,0.04987526503528816,0,0.03479816884664157,0.29610710454401656,0.6192194615740537,0.04987526503528816,0,0.03479816884664157,0.29610710454401656,White,White
GA,20,Charlice Byrd,Charlice,NA,Byrd,NA,100,1,0,0,NA,State House District 20,Cherokee,057,96,female,0.97,1,0.21785611119408282,0.7688798882017447,0,0.01326400060417244,0,0.21785611119408282,0.7688798882017447,0,0.01326400060417244,0,Black,Non-White
GA,21,Brad Thomas,Brad,NA,Thomas,NA,100,1,0,0,NA,State House District 21,Cherokee,057,195732,male,1,1,0.6530355401152006,0.16751689990385782,0.007238543395352673,0.007997622415648971,0.16421139416994,0.6530355401152006,0.16751689990385782,0.007238543395352673,0.007997622415648971,0.16421139416994,White,White
GA,21,Gregg Kirkpatrick,Gregg,NA,Kirkpatrick,NA,100,0,0,0,NA,State House District 21,Cherokee,057,31399,male,1,1,0.9226811047949572,0.012129869703126059,0.004955559442586268,0.0011156003627580966,0.05911786569657234,0.9226811047949572,0.012129869703126059,0.004955559442586268,0.0011156003627580966,0.05911786569657234,White,White
GA,21,Mitchell Simmons,Mitchell,NA,Simmons,NA,200,0,0,0,NA,State House District 21,Cherokee,057,70749,male,0.99,2,0.6671395173650911,0.19764231641811494,0.019739303473953078,0.0022581932560260818,0.11322066948681483,0.6671395173650911,0.19764231641811494,0.019739303473953078,0.0022581932560260818,0.11322066948681483,White,White
GA,22,"James ""Jl"" Shade",James,Jl,Shade,NA,200,0,0,0,NA,State House District 22,Cherokee,057,1458986,male,1,2,0.8513688161071753,0.09668455066347961,5.198130522475299e-4,0,0.051426820177097626,0.8513688161071753,0.09668455066347961,5.198130522475299e-4,0,0.051426820177097626,White,White
GA,22,Jordan Ridley,Jordan,NA,Ridley,NA,100,1,0,0,NA,State House District 22,Cherokee,057,148590,male,0.9,1,0.37247118548906044,0.30489755559203097,0.02359959706066714,0.002202992401680978,0.2968286694565605,0.37247118548906044,0.30489755559203097,0.02359959706066714,0.002202992401680978,0.2968286694565605,White,White
GA,22,Paul G. Kettering,Paul,G.,Kettering,NA,100,0,0,0,NA,State House District 22,Cherokee,057,1470730,male,1,1,0.9840978362077004,1.4878861400622524e-4,0.002683902878800956,8.10844906117264e-4,0.012258627393375103,0.9840978362077004,1.4878861400622524e-4,0.002683902878800956,8.10844906117264e-4,0.012258627393375103,White,White
GA,23,Mandi Ballinger,Mandi,NA,Ballinger,NA,100,1,0,0,NA,State House District 23,Cherokee,057,15146,female,0.88,1,0.8977645973202923,0.005234073654388498,0.011737962539093484,0.0021304943825512382,0.0831328721036744,0.8977645973202923,0.005234073654388498,0.011737962539093484,0.0021304943825512382,0.0831328721036744,White,White
GA,24,Carter Barrett,Carter,NA,Barrett,NA,100,1,0,0,NA,State House District 24,Forsyth,117,7104,male,0.93,1,0.8468402252591389,0.03544337443799598,0.005667567747985937,0.02484628448323133,0.08720254807164782,0.8468402252591389,0.03544337443799598,0.005667567747985937,0.02484628448323133,0.08720254807164782,White,White
GA,24,Randye Dugan,Randye,NA,Dugan,NA,200,0,0,0,NA,State House District 24,Forsyth,117,129,female,0.95,2,0.9972041399491918,0.002795860050808315,0,0,0,0.9972041399491918,0.002795860050808315,0,0,0,White,White
GA,25,Cary Lucas,Cary,NA,Lucas,NA,100,0,0,0,NA,State House District 25,Forsyth,117,6214,male,0.55,1,0.6870595088649962,0.06267249722018471,0.10166564331791197,0.06374616336404983,0.08485618723285722,0.6870595088649962,0.06267249722018471,0.10166564331791197,0.06374616336404983,0.08485618723285722,White,White
GA,25,Todd Jones,Todd,NA,Jones,NA,100,1,0,0,NA,State House District 25,Forsyth,117,179593,male,1,1,0.7498879569391776,0.10385755486922776,0.0037956517875507734,0.011115807336368754,0.13134302906767506,0.7498879569391776,0.10385755486922776,0.0037956517875507734,0.011115807336368754,0.13134302906767506,White,White
GA,25,Elaine Padgett,Elaine,NA,Padgett,NA,200,0,0,0,NA,State House District 25,Forsyth,117,248452,female,1,2,0.8254677597107938,0.036766743766893435,0.024260841544951495,0.035075178687018635,0.0784294762903426,0.8254677597107938,0.036766743766893435,0.024260841544951495,0.035075178687018635,0.0784294762903426,White,White
GA,26,Lakiea J. Bailey,Lakiea,J.,Bailey,NA,200,0,0,0,NA,State House District 26,Forsyth,117,34,female,1,2,0,1,0,0,0,0,1,0,0,0,Black,Non-White
GA,26,Lauren Wylie McDonald III,Lauren,Wylie,McDonald,III,100,1,0,0,NA,State House District 26,Forsyth,117,353212,female,0.99,1,0.9919867912539647,0.005930765435852018,1.465418887875316e-4,0,0.0019359014213957892,0.9919867912539647,0.005930765435852018,1.465418887875316e-4,0,0.0019359014213957892,White,White
GA,27,Lee Hawkins,Lee,NA,Hawkins,NA,100,1,0,0,NA,State House District 27,Hall,139,175388,male,0.75,1,0.4942694765043748,0.38482769993696236,0.02801524471623288,0.006869337855644392,0.0860182409867856,0.4942694765043748,0.38482769993696236,0.02801524471623288,0.006869337855644392,0.0860182409867856,White,White
GA,28,Brent Cox,Brent,NA,Cox,NA,100,1,0,0,NA,State House District 28,Forsyth,117,101316,male,1,1,0.8710166896889587,0.030469851707549254,0.005500255497946695,0.015793399081695567,0.07721980402384974,0.8710166896889587,0.030469851707549254,0.005500255497946695,0.015793399081695567,0.07721980402384974,White,White
