state,statehouse_district_number,full_name,first_name,middle_name,last_name,suffix,party_code,incumbent_status,withdrew_status,disqualified_status,notes,district_name,county_name,county_fips,count,predicted_gender,gender_prob
MI,103,Betsy Coffia,Betsy,NA,Coffia,NA,200,1,0,0,NA,State House District 103,Leelanau,089,53430,female,1
MI,103,Tripp Garcia,Tripp,NA,Garcia,NA,100,0,0,0,NA,State House District 103,Leelanau,089,2310,male,1
MI,103,Katie Kniss,Katie,NA,Kniss,NA,100,0,0,0,NA,State House District 103,Leelanau,089,327142,female,1
MI,103,Lisa Trombley,Lisa,NA,Trombley,NA,100,0,0,0,NA,State House District 103,Leelanau,089,990101,female,1
MI,104,John Roth,John,NA,Roth,NA,100,1,0,0,NA,State House District 104,Benzie,019,2692560,male,1
MI,104,Owen J Suhy,Owen,J,Suhy,NA,100,0,0,0,NA,State House District 104,Benzie,019,64138,male,0.99
MI,104,Larry Knight,Larry,NA,Knight,NA,200,0,0,0,NA,State House District 104,Benzie,019,299788,male,1
MI,104,Randy Bishop,Randy,NA,Bishop,NA,200,0,1,0,NA,State House District 104,Benzie,019,223897,male,0.99
MI,104,Tyler Lautern,Tyler,NA,Lautern,NA,300,0,0,0,Liberatrian Party,State House District 104,Benzie,019,216488,male,0.99
MI,104,Cathy Albro,Cathy,NA,Albro,NA,300,0,0,0,Independent,State House District 104,Benzie,019,262158,female,1
MI,105,Ken Borton,Ken,NA,Borton,NA,100,1,0,0,NA,State House District 105,Roscommon,143,337251,male,0.99
MI,105,Christian Marcus,Christian,NA,Marcus,NA,100,0,0,0,NA,State House District 105,Roscommon,143,925951,male,0.99
MI,105,James Wojey,James,NA,Wojey,NA,200,0,0,0,NA,State House District 105,Roscommon,143,1458986,male,1
MI,106,Cam Cavitt,Cam,NA,Cavitt,NA,100,1,0,0,NA,State House District 106,Presque Isle,141,10225,male,0.63
MI,106,Todd J Smalenberg,Todd,J,Smalenberg,NA,100,0,0,0,NA,State House District 106,Presque Isle,141,179593,male,1
MI,106,Mary Lucille Hamilton,Mary,Lucille,Hamilton,NA,200,0,0,0,NA,State House District 106,Presque Isle,141,1353810,female,0.99
MI,106,Trina Borenstein,Trina,NA,Borenstein,NA,200,0,0,0,NA,State House District 106,Presque Isle,141,27325,female,1
MI,107,Neil Friske,Neil,NA,Friske,NA,100,1,0,0,NA,State House District 107,Mackinac,097,206722,male,1
MI,107,Jackson Emery Ingalls,Jackson,Emery,Ingalls,NA,100,0,1,0,NA,State House District 107,Mackinac,097,88360,male,0.99
MI,107,Parker Fairbairn,Parker,NA,Fairbairn,NA,100,0,0,0,NA,State House District 107,Mackinac,097,6354,male,0.91
MI,107,Jodi Decker,Jodi,NA,Decker,NA,200,0,0,0,NA,State House District 107,Mackinac,097,58753,female,0.99
MI,108,Dave Prestin,Dave,NA,Prestin,NA,100,1,0,0,NA,State House District 108,Delta,041,515066,male,1
MI,108,Christiana Reynolds,Christiana,NA,Reynolds,NA,200,0,0,0,NA,State House District 108,Delta,041,22952,female,0.99
MI,108,Kayla Wikstrom,Kayla,NA,Wikstrom,NA,300,0,0,0,Libertarian Party,State House District 108,Delta,041,125222,female,1
MI,109,Jenn Hill,Jenn,NA,Hill,NA,200,1,0,0,NA,State House District 109,Alger,003,39556,female,0.99
MI,109,Randy Girard,Randy,NA,Girard,NA,200,0,0,0,NA,State House District 109,Alger,003,223897,male,0.99
MI,109,Margaret Brumm,Margaret,NA,Brumm,NA,200,0,0,0,NA,State House District 109,Alger,003,265155,female,1
MI,109,Karl Bohnak,Karl,NA,Bohnak,NA,100,0,0,0,NA,State House District 109,Alger,003,158273,male,0.99
MI,109,Burt Mason,Burt,NA,Mason,NA,100,0,0,0,NA,State House District 109,Alger,003,6232,male,0.99
MI,109,Melody Wagner,Melody,NA,Wagner,NA,100,0,0,0,NA,State House District 109,Alger,003,69001,female,0.99
MI,109,George Meister,George,NA,Meister,NA,100,0,1,0,NA,State House District 109,Alger,003,673079,male,0.99
MI,110,Gregory J Markkanen,Gregory,J,Markkanen,NA,100,1,0,0,NA,State House District 110,Keweenaw,083,204650,male,1
MI,110,Kim S Corcoran,Kim,S,Corcoran,NA,200,0,0,0,NA,State House District 110,Keweenaw,083,196245,female,0.75
GA,1,John B Zibluk,John,B,Zibluk,NA,200,0,0,0,NA,State House District 1,Walker,295,2692560,male,1
GA,1,Mike Cameron,Mike,NA,Cameron,NA,100,1,0,0,NA,State House District 1,Walker,295,1145946,male,1
GA,2,Steve Tarvin,Steve,NA,Tarvin,NA,100,1,0,0,NA,State House District 2,Walker,295,864950,male,1
GA,3,Mitchell Horner,Mitchell,NA,Horner,NA,100,1,0,0,NA,State House District 3,Catoosa,047,70749,male,0.99
GA,4,Kasey Carpenter,Kasey,NA,Carpenter,NA,100,1,0,0,NA,State House District 4,Whitfield,313,4917,female,0.74
GA,5,Matt Barton,Matt,NA,Barton,NA,100,1,0,0,NA,State House District 5,Gordon,129,484010,male,1
GA,6,Cathy Kott,Cathy,NA,Kott,NA,200,0,0,0,NA,State House District 6,Murray,213,262158,female,1
GA,6,Jason T. Ridley,Jason,T.,Ridley,NA,100,1,0,0,NA,State House District 6,Murray,213,786241,male,1
GA,7,Johnny Chastain,Johnny,NA,Chastain,NA,100,1,0,0,NA,State House District 7,Gilmer,123,225733,male,0.99
GA,8,Charlotte Sleczkowski,Charlotte,NA,Sleczkowski,NA,200,0,0,0,NA,State House District 8,Union,291,307975,female,0.99
GA,8,Dick Mills,Dick,NA,Mills,NA,100,0,0,0,NA,State House District 8,Union,291,74226,male,0.99
GA,8,Stan Gunter,Stan,NA,Gunter,NA,100,1,0,0,NA,State House District 8,Union,291,81520,male,0.98
GA,9,William S. Wade,William,S.,Wade,NA,100,1,0,0,NA,State House District 9,Lumpkin,187,915825,male,1
GA,10,Paulette Williams,Paulette,NA,Williams,NA,200,0,0,0,NA,State House District 10,Rabun,241,36602,female,1
GA,10,Victor Anderson,Victor,NA,Anderson,NA,100,1,0,0,NA,State House District 10,Rabun,241,914605,male,1
GA,11,Kayla L. Hollifield,Kayla,L.,Hollifield,NA,200,0,0,0,NA,State House District 11,Pickens,227,125222,female,1
GA,11,Rick Jasperse,Rick,NA,Jasperse,NA,100,1,0,0,NA,State House District 11,Pickens,227,319578,male,1
GA,12,Eddie Lumsden,Eddie,NA,Lumsden,NA,100,1,0,0,NA,State House District 12,Floyd,115,63313,male,0.98
GA,12,Logan Johnson,Logan,NA,Johnson,NA,200,0,0,0,NA,State House District 12,Floyd,115,29274,male,0.93
GA,13,Katie Dempsey,Katie,NA,Dempsey,NA,100,1,0,0,NA,State House District 13,Floyd,115,327142,female,1
GA,13,Kevin Aronhalt,Kevin,NA,Aronhalt,NA,200,0,0,0,NA,State House District 13,Floyd,115,1257153,male,1
GA,14,Mitchell L. Scoggins,Mitchell,L.,Scoggins,NA,100,1,0,0,NA,State House District 14,Bartow,015,70749,male,0.99
GA,15,Matthew Gambill,Matthew,NA,Gambill,NA,100,1,0,0,NA,State House District 15,Bartow,015,653710,male,1
GA,16,Trey Kelley,Trey,NA,Kelley,NA,100,1,0,0,NA,State House District 16,Polk,233,27337,male,0.99
GA,17,Martin Momtahan,Martin,NA,Momtahan,NA,100,1,0,0,NA,State House District 17,Paulding,223,1077102,male,0.99
GA,18,Tyler Paul Smith,Tyler,Paul,Smith,NA,100,1,0,0,NA,State House District 18,Haralson,143,216488,male,0.99
GA,19,Joseph Gullett,Joseph,NA,Gullett,NA,100,1,0,0,NA,State House District 19,Paulding,223,790654,male,0.99
GA,19,RJ Coyle,RJ,NA,Coyle,NA,200,0,0,0,NA,State House District 19,Paulding,223,28232,male,0.94
GA,20,Charlice Byrd,Charlice,NA,Byrd,NA,100,1,0,0,NA,State House District 20,Cherokee,057,96,female,0.97
GA,21,Brad Thomas,Brad,NA,Thomas,NA,100,1,0,0,NA,State House District 21,Cherokee,057,195732,male,1
GA,21,Gregg Kirkpatrick,Gregg,NA,Kirkpatrick,NA,100,0,0,0,NA,State House District 21,Cherokee,057,31399,male,1
GA,21,Mitchell Simmons,Mitchell,NA,Simmons,NA,200,0,0,0,NA,State House District 21,Cherokee,057,70749,male,0.99
GA,22,"James ""Jl"" Shade",James,Jl,Shade,NA,200,0,0,0,NA,State House District 22,Cherokee,057,1458986,male,1
GA,22,Jordan Ridley,Jordan,NA,Ridley,NA,100,1,0,0,NA,State House District 22,Cherokee,057,148590,male,0.9
GA,22,Paul G. Kettering,Paul,G.,Kettering,NA,100,0,0,0,NA,State House District 22,Cherokee,057,1470730,male,1
GA,23,Mandi Ballinger,Mandi,NA,Ballinger,NA,100,1,0,0,NA,State House District 23,Cherokee,057,15146,female,0.88
GA,24,Carter Barrett,Carter,NA,Barrett,NA,100,1,0,0,NA,State House District 24,Forsyth,117,7104,male,0.93
GA,24,Randye Dugan,Randye,NA,Dugan,NA,200,0,0,0,NA,State House District 24,Forsyth,117,129,female,0.95
GA,25,Cary Lucas,Cary,NA,Lucas,NA,100,0,0,0,NA,State House District 25,Forsyth,117,6214,male,0.55
GA,25,Todd Jones,Todd,NA,Jones,NA,100,1,0,0,NA,State House District 25,Forsyth,117,179593,male,1
GA,25,Elaine Padgett,Elaine,NA,Padgett,NA,200,0,0,0,NA,State House District 25,Forsyth,117,248452,female,1
GA,26,Lakiea J. Bailey,Lakiea,J.,Bailey,NA,200,0,0,0,NA,State House District 26,Forsyth,117,34,female,1
GA,26,Lauren Wylie McDonald III,Lauren,Wylie,McDonald,III,100,1,0,0,NA,State House District 26,Forsyth,117,353212,female,0.99
GA,27,Lee Hawkins,Lee,NA,Hawkins,NA,100,1,0,0,NA,State House District 27,Hall,139,175388,male,0.75
GA,28,Brent Cox,Brent,NA,Cox,NA,100,1,0,0,NA,State House District 28,Forsyth,117,101316,male,1
GA,28,Michael D. Henson,Michael,D.,Henson,NA,200,0,0,0,NA,State House District 28,Forsyth,117,2530843,male,1
GA,29,Matt Dubnik,Matt,NA,Dubnik,NA,100,1,0,0,NA,State House District 29,Hall,139,484010,male,1
GA,30,Derrick McCollum,Derrick,NA,McCollum,NA,100,1,0,0,NA,State House District 30,Hall,139,74422,male,1
GA,30,Norine Cantor,Norine,NA,Cantor,NA,100,0,0,0,NA,State House District 30,Hall,139,1969,female,0.93
GA,30,Kim Larkin-Floria,Kim,NA,Larkin-Floria,NA,200,0,0,0,NA,State House District 30,Hall,139,196245,female,0.75
GA,31,Emory West Dunahoo Jr,Emory,West,Dunahoo,Jr,100,1,0,0,NA,State House District 31,Jackson,157,606,male,0.83
GA,32,Chris Erwin,Chris,NA,Erwin,NA,100,1,0,0,NA,State House District 32,Banks,011,558338,male,0.91
GA,33,Alan Powell,Alan,NA,Powell,NA,100,1,0,0,NA,State House District 33,Franklin,119,513691,male,1
GA,34,Devan Seabaugh,Devan,NA,Seabaugh,NA,100,1,0,0,NA,State House District 34,Cobb,067,3463,male,0.85
GA,34,Karl Gallegos,Karl,NA,Gallegos,NA,200,0,0,0,NA,State House District 34,Cobb,067,158273,male,0.99
GA,35,Gary Cecil Chaffee,Gary,Cecil,Chaffee,NA,100,0,0,0,NA,State House District 35,Cobb,067,504588,male,1
GA,35,Lisa Gayle Campbell,Lisa,Gayle,Campbell,NA,200,1,0,0,NA,State House District 35,Cobb,067,990101,female,1
GA,36,James F Ryner,James,F,Ryner,NA,200,0,1,0,NA,State House District 36,Cobb,067,1458986,male,1
GA,36,Steven Lang,Steven,NA,Lang,NA,200,0,1,0,NA,State House District 36,Cobb,067,622799,male,1
GA,36,Ginny Ehrhart,Ginny,NA,Ehrhart,NA,100,1,0,0,NA,State House District 36,Cobb,067,27376,female,1
GA,37,Mary Frances Williams,Mary,Frances,Williams,NA,200,1,0,0,NA,State House District 37,Cobb,067,1353810,female,0.99
GA,37,Shea Taylor,Shea,NA,Taylor,NA,100,0,0,0,NA,State House District 37,Cobb,067,2926,female,0.53
GA,38,David Lawrence Wilkerson,David,Lawrence,Wilkerson,NA,200,1,0,0,NA,State House District 38,Cobb,067,3489607,male,1
GA,38,Martine Claude Maignan,Martine,Claude,Maignan,NA,200,0,0,0,NA,State House District 38,Cobb,067,112588,female,0.99
GA,39,Terry Cummings,Terry,NA,Cummings,NA,200,1,0,0,NA,State House District 39,Cobb,067,89955,male,0.75
GA,40,Abby Amore,Abby,NA,Amore,NA,200,0,0,0,NA,State House District 40,Cobb,067,77693,female,0.98
GA,40,Montenia Edwards,Montenia,NA,Edwards,NA,200,0,0,0,NA,State House District 40,Cobb,067,1,male,1
GA,40,Kimberly R. New,Kimberly,R.,New,NA,100,1,0,0,NA,State House District 40,Cobb,067,311636,female,1
GA,41,Andrea Smith,Andrea,NA,Smith,NA,100,0,0,0,NA,State House District 41,Cobb,067,1672295,female,0.69
GA,41,Michael Smith,Michael,NA,Smith,NA,200,1,0,0,NA,State House District 41,Cobb,067,2530843,male,1
GA,42,Diane E. Jackson,Diane,E.,Jackson,NA,100,0,0,0,NA,State House District 42,Cobb,067,327365,female,1
GA,42,Gabriel Sanchez,Gabriel,NA,Sanchez,NA,200,0,0,0,NA,State House District 42,Cobb,067,653430,male,0.99
GA,42,Teri Anulewicz,Teri,NA,Anulewicz,NA,200,1,0,0,NA,State House District 42,Cobb,067,42885,female,0.99
GA,43,Solomon Adesanya,Solomon,NA,Adesanya,NA,200,1,0,0,NA,State House District 43,Cobb,067,62222,male,0.98
GA,44,Danielle Bell,Danielle,NA,Bell,NA,200,0,0,0,NA,State House District 44,Cobb,067,372354,female,1
GA,44,Don L. Parsons,Don,L.,Parsons,NA,100,1,0,0,NA,State House District 44,Cobb,067,307854,male,0.99
GA,45,Eric Castater,Eric,NA,Castater,NA,200,0,0,0,NA,State House District 45,Cobb,067,980705,male,1
GA,45,Sharon Cooper,Sharon,NA,Cooper,NA,100,1,0,0,NA,State House District 45,Cobb,067,489621,female,0.99
GA,46,John K. Carson,John,K.,Carson,NA,100,1,0,0,NA,State House District 46,Cobb,067,2692560,male,1
GA,46,Micheal Garza,Micheal,NA,Garza,NA,200,0,0,0,NA,State House District 46,Cobb,067,60912,male,0.98
GA,47,Anthia Carter,Anthia,NA,Carter,NA,200,0,0,0,NA,State House District 47,Fulton,121,578,female,0.99
GA,47,Debra Shigley,Debra,NA,Shigley,NA,200,0,0,0,NA,State House District 47,Fulton,121,156684,female,1
GA,47,Jan Jones,Jan,NA,Jones,NA,100,1,0,0,NA,State House District 47,Fulton,121,343839,male,0.89
GA,47,"P. ""Phoebe"" Eckhardt",P.,Phoebe,Eckhardt,NA,100,0,0,0,NA,State House District 47,Fulton,121,11866,male,0.76
GA,48,Laura Murvartian,Laura,NA,Murvartian,NA,200,0,0,0,NA,State House District 48,Fulton,121,1745666,female,0.99
GA,48,Scott Hilton,Scott,NA,Hilton,NA,100,1,0,0,NA,State House District 48,Fulton,121,603708,male,1
GA,49,Charles Squires,Charles,NA,Squires,NA,200,0,0,0,NA,State House District 49,Fulton,121,575002,male,1
GA,49,Grace Demit,Grace,NA,Demit,NA,200,0,0,0,NA,State House District 49,Fulton,121,291069,female,0.99
GA,49,Chuck Martin,Chuck,NA,Martin,NA,100,1,0,0,NA,State House District 49,Fulton,121,109325,male,1
GA,49,Michael Gordon,Michael,NA,Gordon,NA,100,0,0,0,NA,State House District 49,Fulton,121,2530843,male,1
GA,50,Michelle Au,Michelle,NA,Au,NA,200,1,0,0,NA,State House District 50,Fulton,121,904069,female,1
GA,50,Narender Reddy,Narender,NA,Reddy,NA,100,0,0,0,NA,State House District 50,Fulton,121,1902,male,0.98
GA,51,Derek Keith Gettmann,Derek,Keith,Gettmann,NA,100,0,0,0,NA,State House District 51,Fulton,121,188366,male,1
GA,51,Esther Panitch,Esther,NA,Panitch,NA,200,1,0,0,NA,State House District 51,Fulton,121,351229,female,0.99
GA,52,Robert Brandon McNeily,Robert,Brandon,McNeily,NA,100,0,0,0,NA,State House District 52,Fulton,121,1566661,male,1
GA,52,Shea Roberts,Shea,NA,Roberts,NA,200,1,0,0,NA,State House District 52,Fulton,121,2926,female,0.53
GA,53,Deborah Silcox,Deborah,NA,Silcox,NA,100,1,0,0,NA,State House District 53,Fulton,121,329984,female,1
GA,53,Susie Greenberg,Susie,NA,Greenberg,NA,200,0,0,0,NA,State House District 53,Fulton,121,59340,female,1
GA,54,Betsy Holland,Betsy,NA,Holland,NA,200,1,0,0,NA,State House District 54,Fulton,121,53430,female,1
GA,54,"Samantha ""Sam"" Brown-Parks",Samantha,Sam,Brown-Parks,NA,100,0,0,0,NA,State House District 54,Fulton,121,416919,female,0.99
GA,55,Inga S. Willis,Inga,S.,Willis,NA,200,1,0,0,NA,State House District 55,Fulton,121,38367,female,0.98
GA,55,Samuel S. Lenaeus,Samuel,S.,Lenaeus,NA,100,0,0,0,NA,State House District 55,Fulton,121,603089,male,0.99
GA,56,Adalina 'Ada' Merello,Adalina,Ada',Merello,NA,200,0,0,0,NA,State House District 56,Fulton,121,337,female,0.99
GA,56,Bryce Berry,Bryce,NA,Berry,NA,200,0,0,0,NA,State House District 56,Fulton,121,9846,male,0.97
GA,56,Corwin CP Monson,Corwin,CP,Monson,NA,200,0,0,0,NA,State House District 56,Fulton,121,1572,male,0.99
GA,56,Dawn Samad,Dawn,NA,Samad,NA,200,0,0,0,NA,State House District 56,Fulton,121,206100,female,1
GA,56,"William ""Leonard"" Watkins",William,Leonard,Watkins,NA,200,0,0,0,NA,State House District 56,Fulton,121,915825,male,1
GA,56,Mesha K. Mainor,Mesha,K.,Mainor,NA,100,1,0,0,NA,State House District 56,Fulton,121,1903,female,0.91
GA,57,Julie Allen,Julie,NA,Allen,NA,100,0,0,0,NA,State House District 57,Fulton,121,754260,female,0.99
GA,57,Stacey Evans,Stacey,NA,Evans,NA,200,1,0,0,NA,State House District 57,Fulton,121,35043,female,0.96
GA,58,Park Elizabeth Cannon,Park,Elizabeth,Cannon,NA,200,1,0,0,NA,State House District 58,Fulton,121,15339,male,0.8
GA,59,Maurice Mpayamaguru,Maurice,NA,Mpayamaguru,NA,100,0,0,0,NA,State House District 59,Fulton,121,112532,male,0.99
GA,59,Phil Olaleye,Phil,NA,Olaleye,NA,200,1,0,0,NA,State House District 59,Fulton,121,221477,male,0.99
GA,60,Cathy G. Henson,Cathy,G.,Henson,NA,100,0,0,0,NA,State House District 60,Fulton,121,262158,female,1
GA,60,Diane Clair,Diane,NA,Clair,NA,200,0,0,0,NA,State House District 60,Fulton,121,327365,female,1
GA,60,Sheila Jones,Sheila,NA,Jones,NA,200,1,0,0,NA,State House District 60,Fulton,121,219906,female,1
GA,61,De'Lonn Brown,De'Lonn,NA,Brown,NA,200,0,0,0,NA,State House District 61,Douglas,097,NA,NA,NA
GA,61,Mekyah McQueen,Mekyah,NA,McQueen,NA,200,0,0,0,NA,State House District 61,Douglas,097,33,female,1
GA,62,Tanya F. Miller,Tanya,F.,Miller,NA,200,1,0,0,NA,State House District 62,Fulton,121,170698,female,1
GA,63,Kim Schofield,Kim,NA,Schofield,NA,200,1,0,0,NA,State House District 63,Fulton,121,196245,female,0.75
GA,64,Cassaundra Burks,Cassaundra,NA,Burks,NA,100,0,0,0,NA,State House District 64,Douglas,097,1074,female,1
GA,64,Sylvia Wayfer Baker,Sylvia,Wayfer,Baker,NA,200,0,0,0,NA,State House District 64,Douglas,097,196403,female,1
GA,65,De'Andre S. Pickett,De'Andre,S.,Pickett,NA,200,0,0,0,NA,State House District 65,Fulton,121,326,male,1
GA,65,Mel Keyton,Mel,NA,Keyton,NA,200,0,0,0,NA,State House District 65,Fulton,121,46289,female,0.78
GA,65,Robert Dawson,Robert,NA,Dawson,NA,200,0,0,0,NA,State House District 65,Fulton,121,1566661,male,1
GA,65,Sam Wakefield,Sam,NA,Wakefield,NA,200,0,0,0,NA,State House District 65,Fulton,121,645671,male,0.9
GA,66,Kimberly Alexander,Kimberly,NA,Alexander,NA,200,1,0,0,NA,State House District 66,Douglas,097,311636,female,1
GA,67,Kevin G. Smith,Kevin,G.,Smith,NA,100,0,0,0,NA,State House District 67,Fulton,121,1257153,male,1
GA,67,Lydia Glaize,Lydia,NA,Glaize,NA,200,1,0,0,NA,State House District 67,Fulton,121,162110,female,0.99
GA,67,Matthew Hammett,Matthew,NA,Hammett,NA,100,0,0,0,NA,State House District 67,Fulton,121,653710,male,1
GA,68,Derrick L. Jackson,Derrick,L.,Jackson,NA,200,1,0,0,NA,State House District 68,Fayette,113,74422,male,1
GA,69,Bobby B. Ferrell,Bobby,B.,Ferrell,NA,200,0,0,0,NA,State House District 69,Fayette,113,145014,male,0.98
GA,69,Cobie Lyrix Brown,Cobie,Lyrix,Brown,NA,200,0,0,0,NA,State House District 69,Fayette,113,1117,female,0.88
GA,69,Debra Bazemore,Debra,NA,Bazemore,NA,200,1,0,0,NA,State House District 69,Fayette,113,156684,female,1
GA,69,Jared Daigre,Jared,NA,Daigre,NA,200,0,0,0,NA,State House District 69,Fayette,113,105432,male,1
GA,69,Ray Mills,Ray,NA,Mills,NA,200,0,0,0,NA,State House District 69,Fayette,113,245933,male,0.98
GA,70,Diane Boulai,Diane,NA,Boulai,NA,200,0,0,0,NA,State House District 70,Coweta,077,327365,female,1
GA,70,Lynn Smith,Lynn,NA,Smith,NA,100,1,0,0,NA,State House District 70,Coweta,077,54997,female,0.94
GA,71,"Justin ""Jutt"" Howard",Justin,Jutt,Howard,NA,100,0,0,0,NA,State House District 71,Carroll,045,440077,male,0.99
GA,71,Marc Lattanzio,Marc,NA,Lattanzio,NA,100,0,0,0,NA,State House District 71,Carroll,045,523785,male,1
GA,71,Kwasi Hudson,Kwasi,NA,Hudson,NA,200,0,0,0,NA,State House District 71,Carroll,045,5334,male,0.99
GA,72,David Huddleston,David,NA,Huddleston,NA,100,1,0,0,NA,State House District 72,Heard,149,3489607,male,1
GA,72,Rodney R. Moore,Rodney,R.,Moore,NA,200,0,0,0,NA,State House District 72,Heard,149,88155,male,1
GA,73,Josh Bonner,Josh,NA,Bonner,NA,100,1,0,0,NA,State House District 73,Coweta,077,292629,male,1
GA,73,Tim Wilkinson,Tim,NA,Wilkinson,NA,200,0,0,0,NA,State House District 73,Coweta,077,566116,male,1
GA,73,Tom Thomason,Tom,NA,Thomason,NA,200,0,0,0,NA,State House District 73,Coweta,077,841896,male,0.99
GA,74,Maggy Martinez,Maggy,NA,Martinez,NA,200,0,0,0,NA,State House District 74,Spalding,255,13659,female,0.99
GA,74,Robert Flournoy Jr,Robert,NA,Flournoy,Jr,200,0,0,0,NA,State House District 74,Spalding,255,1566661,male,1
GA,75,Eric W. Bell II,Eric,W.,Bell,II,200,1,0,0,NA,State House District 75,Clayton,063,980705,male,1
GA,75,Michael Glanton Jr.,Michael,Glanton,Jr.,NA,200,0,0,0,NA,State House District 75,Clayton,063,2530843,male,1
GA,76,Sandra Givens Scott,Sandra,Givens,Scott,NA,200,1,0,0,NA,State House District 76,Clayton,063,1411970,female,0.99
GA,77,Rhonda Michelle Burnough,Rhonda,Michelle,Burnough,NA,200,1,0,0,NA,State House District 77,Clayton,063,99130,female,1
GA,78,Demetrius Douglas,Demetrius,NA,Douglas,NA,200,1,0,0,NA,State House District 78,Clayton,063,3361,male,0.97
GA,79,Yasmin Neal,Yasmin,NA,Neal,NA,200,1,0,0,NA,State House District 79,Clayton,063,128046,female,0.98
GA,80,Brian Anderson,Brian,NA,Anderson,NA,100,0,0,0,NA,State House District 80,DeKalb,089,860237,male,1
GA,80,Long Tran,Long,NA,Tran,NA,200,1,0,0,NA,State House District 80,DeKalb,089,25966,male,0.96
GA,81,Lauren Daniel,Lauren,NA,Daniel,NA,100,1,0,0,NA,State House District 81,DeKalb,089,353212,female,0.99
GA,81,Noelle Kahaian,Noelle,NA,Kahaian,NA,100,0,0,0,NA,State House District 81,DeKalb,089,26848,female,0.99
GA,81,Mishael White,Mishael,NA,White,NA,200,0,0,0,NA,State House District 81,DeKalb,089,772,male,0.79
GA,82,Anthony Dickson,Anthony,NA,Dickson,NA,200,0,0,0,NA,State House District 82,DeKalb,089,804081,male,1
GA,82,Karen I. Mathiak,Karen,I.,Mathiak,NA,100,1,0,0,NA,State House District 82,DeKalb,089,967037,female,0.99
GA,83,Catherine S. Bernard,Catherine,S.,Bernard,NA,100,0,0,0,NA,State House District 83,DeKalb,089,489153,female,1
GA,83,Karen Lupton,Karen,NA,Lupton,NA,200,1,0,0,NA,State House District 83,DeKalb,089,967037,female,0.99
GA,84,Hunter Kemp,Hunter,NA,Kemp,NA,200,0,0,0,NA,State House District 84,DeKalb,089,17713,male,0.94
GA,84,Mary Margaret Oliver,Mary,Margaret,Oliver,NA,200,1,0,0,NA,State House District 84,DeKalb,089,1353810,female,0.99
GA,85,Karla L. Drenner,Karla,L.,Drenner,NA,200,1,0,0,NA,State House District 85,DeKalb,089,257897,female,0.99
GA,86,"Barry ""Z"" Zisholtz",Barry,Z,Zisholtz,NA,100,0,0,0,NA,State House District 86,DeKalb,089,180793,male,0.99
GA,86,Imani Barnes,Imani,NA,Barnes,NA,200,1,0,0,NA,State House District 86,DeKalb,089,2762,female,0.86
GA,87,Viola Davis,Viola,NA,Davis,NA,200,1,0,0,NA,State House District 87,DeKalb,089,59183,female,0.99
GA,88,Billy Mitchell,Billy,NA,Mitchell,NA,200,1,0,0,NA,State House District 88,DeKalb,089,162483,male,0.98
GA,88,William Park Freeman,William,Park,Freeman,NA,100,0,0,0,NA,State House District 88,DeKalb,089,915825,male,1
GA,89,Omari Crawford,Omari,NA,Crawford,NA,200,1,0,0,NA,State House District 89,DeKalb,089,2669,male,0.89
GA,90,Becky Evans,Becky,NA,Evans,NA,200,1,0,0,NA,State House District 90,DeKalb,089,157589,female,1
GA,90,Saira Draper,Saira,NA,Draper,NA,200,1,0,0,NA,State House District 90,DeKalb,089,17113,female,0.98
GA,91,Angela Moore,Angela,NA,Moore,NA,200,1,0,0,NA,State House District 91,Henry,151,925931,female,1
GA,91,Dee Dawkins-Haigler,Dee,NA,Dawkins-Haigler,NA,200,0,0,0,NA,State House District 91,Henry,151,33174,female,0.62
GA,91,Marcus Akins,Marcus,NA,Akins,NA,200,0,0,0,NA,State House District 91,Henry,151,227322,male,1
GA,92,Rhonda S. Taylor,Rhonda,S.,Taylor,NA,200,1,0,0,NA,State House District 92,Rockdale,247,99130,female,1
GA,93,Doreen Carter,Doreen,NA,Carter,NA,200,1,0,0,NA,State House District 93,Newton,217,60355,female,0.99
GA,94,Karen L. Bennett,Karen,L.,Bennett,NA,200,1,0,0,NA,State House District 94,Gwinnett,135,967037,female,0.99
GA,95,Dar'Shun Nicole Kendrick,Dar'Shun,Nicole,Kendrick,NA,200,1,0,0,NA,State House District 95,Rockdale,247,NA,NA,NA
GA,96,Arlene Beckles,Arlene,NA,Beckles,NA,200,0,0,0,NA,State House District 96,Gwinnett,135,62472,female,1
GA,96,Neva Thompson,Neva,NA,Thompson,NA,200,0,0,0,NA,State House District 96,Gwinnett,135,4873,female,0.96
GA,96,Sonia Lopez,Sonia,NA,Lopez,NA,200,0,0,0,NA,State House District 96,Gwinnett,135,629627,female,0.99
GA,97,Michael Allen Corbin,Michael,Allen,Corbin,NA,100,0,0,0,NA,State House District 97,Gwinnett,135,2530843,male,1
GA,97,Ruwa Romman,Ruwa,NA,Romman,NA,200,1,0,0,NA,State House District 97,Gwinnett,135,79,female,0.58
GA,98,Jorge Luis Granados,Jorge,Luis,Granados,NA,200,0,0,0,NA,State House District 98,Gwinnett,135,1254040,male,1
GA,98,Marvin Lim,Marvin,NA,Lim,NA,200,1,0,0,NA,State House District 98,Gwinnett,135,134456,male,0.99
GA,99,Matt Reeves,Matt,NA,Reeves,NA,100,1,0,0,NA,State House District 99,Gwinnett,135,484010,male,1
